date,region,region_name,cumulative_confirmed,daily_new_confirmed,daily_new_confirmed_ma7
2021-10-04,mn,Minnesota,718327.0,3537.0,2623.0
2021-10-05,mn,Minnesota,725451.0,7124.0,2756.142822265625
2021-10-06,mn,Minnesota,729334.0,3883.0,3016.28564453125
2021-10-07,mn,Minnesota,732001.0,2667.0,2986.71435546875
2021-10-08,mn,Minnesota,735646.0,3645.0,2979.428466796875
2021-10-09,mn,Minnesota,735646.0,0.0,2979.428466796875
2021-10-10,mn,Minnesota,735646.0,0.0,2979.428466796875
2021-10-11,mn,Minnesota,738843.0,3197.0,2930.857177734375
2021-10-12,mn,Minnesota,746768.0,7925.0,3045.28564453125
2021-10-13,mn,Minnesota,749144.0,2376.0,2830.0
2021-10-14,mn,Minnesota,752060.0,2916.0,2865.571533203125
2021-10-15,mn,Minnesota,755401.0,3341.0,2822.142822265625
2021-10-16,mn,Minnesota,755401.0,0.0,2822.142822265625
2021-10-17,mn,Minnesota,755401.0,0.0,2822.142822265625
2021-10-18,mn,Minnesota,758252.0,2851.0,2772.71435546875
2021-10-19,mn,Minnesota,763915.0,5663.0,2449.571533203125
2021-10-20,mn,Minnesota,765761.0,1846.0,2373.857177734375
2021-10-21,mn,Minnesota,768112.0,2351.0,2293.142822265625
2021-10-22,mn,Minnesota,770246.0,2134.0,2120.71435546875
2021-10-23,mn,Minnesota,770246.0,0.0,2120.71435546875
2021-10-24,mn,Minnesota,770246.0,0.0,2120.71435546875
2021-10-25,mn,Minnesota,773227.0,2981.0,2139.28564453125
2021-10-26,mn,Minnesota,779749.0,6522.0,2262.0
2021-10-27,mn,Minnesota,781548.0,1799.0,2255.28564453125
2021-10-28,mn,Minnesota,784233.0,2685.0,2303.0
2021-10-29,mn,Minnesota,787550.0,3317.0,2472.0
2021-10-30,mn,Minnesota,787550.0,0.0,2472.0
2021-10-31,mn,Minnesota,787550.0,0.0,2472.0
2021-11-01,mn,Minnesota,797984.0,10434.0,3536.71435546875
2021-11-02,mn,Minnesota,805015.0,7031.0,3609.428466796875
2021-11-03,mn,Minnesota,807956.0,2941.0,3772.571533203125
2021-11-04,mn,Minnesota,811654.0,3698.0,3917.28564453125
2021-11-05,mn,Minnesota,815008.0,3354.0,3922.571533203125
2021-11-06,mn,Minnesota,815008.0,0.0,3922.571533203125
2021-11-07,mn,Minnesota,815008.0,0.0,3922.571533203125
2021-11-08,mn,Minnesota,819239.0,4231.0,3036.428466796875
2021-11-09,mn,Minnesota,826404.0,7165.0,3055.571533203125
2021-11-10,mn,Minnesota,831669.0,5265.0,3387.571533203125
2021-11-11,mn,Minnesota,836787.0,5118.0,3590.428466796875
2021-11-12,mn,Minnesota,841625.0,4838.0,3802.428466796875
2021-11-13,mn,Minnesota,841625.0,0.0,3802.428466796875
2021-11-14,mn,Minnesota,841625.0,0.0,3802.428466796875
2021-11-15,mn,Minnesota,846887.0,5262.0,3949.71435546875
2021-11-16,mn,Minnesota,857791.0,10904.0,4483.85693359375
2021-11-17,mn,Minnesota,861235.0,3444.0,4223.71435546875
2021-11-18,mn,Minnesota,866055.0,4820.0,4181.14306640625
2021-11-19,mn,Minnesota,871203.0,5148.0,4225.4287109375
2021-11-20,mn,Minnesota,871203.0,0.0,4225.4287109375
2021-11-21,mn,Minnesota,871203.0,0.0,4225.4287109375
2021-11-22,mn,Minnesota,875917.0,4714.0,4147.14306640625
2021-11-23,mn,Minnesota,887368.0,11451.0,4225.28564453125
2021-11-24,mn,Minnesota,891099.0,3731.0,4266.28564453125
2021-11-25,mn,Minnesota,891099.0,0.0,3577.71435546875
2021-11-26,mn,Minnesota,895229.0,4130.0,3432.28564453125
2021-11-27,mn,Minnesota,895229.0,0.0,3432.28564453125
2021-11-28,mn,Minnesota,895229.0,0.0,3432.28564453125
2021-11-29,mn,Minnesota,899739.0,4510.0,3403.142822265625
2021-11-30,mn,Minnesota,912370.0,12631.0,3571.71435546875
2021-12-01,mn,Minnesota,915942.0,3572.0,3549.0
2021-12-02,mn,Minnesota,921249.0,5307.0,4307.14306640625
2021-12-03,mn,Minnesota,926931.0,5682.0,4528.85693359375
2021-12-04,mn,Minnesota,926931.0,0.0,4528.85693359375
2021-12-05,mn,Minnesota,926931.0,0.0,4528.85693359375
2021-12-06,mn,Minnesota,933025.0,6094.0,4755.14306640625
2021-12-07,mn,Minnesota,945445.0,12420.0,4725.0
2021-12-08,mn,Minnesota,948490.0,3045.0,4649.71435546875
2021-12-09,mn,Minnesota,952232.0,3742.0,4426.14306640625
2021-12-10,mn,Minnesota,956779.0,4547.0,4264.0
2021-12-11,mn,Minnesota,956779.0,0.0,4264.0
2021-12-12,mn,Minnesota,956779.0,0.0,4264.0
2021-12-13,mn,Minnesota,960425.0,3646.0,3914.28564453125
2021-12-14,mn,Minnesota,969450.0,9025.0,3429.28564453125
2021-12-15,mn,Minnesota,971667.0,2217.0,3311.0
2021-12-16,mn,Minnesota,975447.0,3780.0,3316.428466796875
2021-12-17,mn,Minnesota,979283.0,3836.0,3214.857177734375
2021-12-18,mn,Minnesota,979283.0,0.0,3214.857177734375
2021-12-19,mn,Minnesota,979283.0,0.0,3214.857177734375
2021-12-20,mn,Minnesota,982664.0,3381.0,3177.0
2021-12-21,mn,Minnesota,990047.0,7383.0,2942.428466796875
2021-12-22,mn,Minnesota,992851.0,2804.0,3026.28564453125
2021-12-23,mn,Minnesota,996224.0,3373.0,2968.142822265625
2021-12-24,mn,Minnesota,996224.0,0.0,2420.142822265625
2021-12-25,mn,Minnesota,996224.0,0.0,2420.142822265625
2021-12-26,mn,Minnesota,996224.0,0.0,2420.142822265625
2021-12-27,mn,Minnesota,1000361.0,4137.0,2528.142822265625
2021-12-28,mn,Minnesota,1010225.0,9864.0,2882.571533203125
2021-12-29,mn,Minnesota,1015435.0,5210.0,3226.28564453125
2021-12-30,mn,Minnesota,1022212.0,6777.0,3712.571533203125
2021-12-31,mn,Minnesota,1022212.0,0.0,3712.571533203125
2022-01-01,mn,Minnesota,1022212.0,0.0,3712.571533203125
2022-01-02,mn,Minnesota,1022212.0,0.0,3712.571533203125
2022-01-03,mn,Minnesota,1028986.0,6774.0,4089.28564453125
2022-01-04,mn,Minnesota,1045170.0,16184.0,4992.14306640625
2022-01-05,mn,Minnesota,1049310.0,4140.0,4839.28564453125
2022-01-06,mn,Minnesota,1056236.0,6926.0,4860.5712890625
2022-01-07,mn,Minnesota,1064065.0,7829.0,5979.0
2022-01-08,mn,Minnesota,1064065.0,0.0,5979.0
2022-01-09,mn,Minnesota,1064065.0,0.0,5979.0
2022-01-10,mn,Minnesota,1075028.0,10963.0,6577.4287109375
2022-01-11,mn,Minnesota,1104494.0,29466.0,8474.857421875
2022-01-12,mn,Minnesota,1115198.0,10704.0,9412.5712890625
2022-01-13,mn,Minnesota,1126697.0,11499.0,10065.857421875
2022-01-14,mn,Minnesota,1138246.0,11549.0,10597.2861328125
2022-01-15,mn,Minnesota,1138246.0,0.0,10597.2861328125
2022-01-16,mn,Minnesota,1138246.0,0.0,10597.2861328125
2022-01-17,mn,Minnesota,1138246.0,0.0,9031.142578125
2022-01-18,mn,Minnesota,1148888.0,10642.0,6342.0
2022-01-19,mn,Minnesota,1193504.0,44616.0,11186.5712890625
2022-01-20,mn,Minnesota,1204929.0,11425.0,11176.0
2022-01-21,mn,Minnesota,1216734.0,11805.0,11212.5712890625
2022-01-22,mn,Minnesota,1216734.0,0.0,11212.5712890625
2022-01-23,mn,Minnesota,1216734.0,0.0,11212.5712890625
2022-01-24,mn,Minnesota,1229444.0,12710.0,13028.2861328125
2022-01-25,mn,Minnesota,1264935.0,35491.0,16578.142578125
2022-01-26,mn,Minnesota,1280500.0,15565.0,12428.0
2022-01-27,mn,Minnesota,1295117.0,14617.0,12884.0
2022-01-28,mn,Minnesota,1309665.0,14548.0,13275.857421875
2022-01-29,mn,Minnesota,1309665.0,0.0,13275.857421875
2022-01-30,mn,Minnesota,1309665.0,0.0,13275.857421875
2022-01-31,mn,Minnesota,1321753.0,12088.0,13187.0
2022-02-01,mn,Minnesota,1343090.0,21337.0,11165.0
2022-02-02,mn,Minnesota,1347000.0,3910.0,9500.0
2022-02-03,mn,Minnesota,1352448.0,5448.0,8190.14306640625
2022-02-04,mn,Minnesota,1359058.0,6610.0,7056.14306640625
2022-02-05,mn,Minnesota,1359058.0,0.0,7056.14306640625
2022-02-06,mn,Minnesota,1359058.0,0.0,7056.14306640625
2022-02-07,mn,Minnesota,1364884.0,5826.0,6161.5712890625
2022-02-08,mn,Minnesota,1375279.0,10395.0,4598.4287109375
2022-02-09,mn,Minnesota,1379102.0,3823.0,4586.0
2022-02-10,mn,Minnesota,1383555.0,4453.0,4443.85693359375
2022-02-11,mn,Minnesota,1388401.0,4846.0,4191.85693359375
2022-02-12,mn,Minnesota,1388401.0,0.0,4191.85693359375
2022-02-13,mn,Minnesota,1388401.0,0.0,4191.85693359375
2022-02-14,mn,Minnesota,1392731.0,4330.0,3978.142822265625
2022-02-15,mn,Minnesota,1399164.0,6433.0,3412.142822265625
2022-02-16,mn,Minnesota,1400624.0,1460.0,3074.571533203125
2022-02-17,mn,Minnesota,1402439.0,1815.0,2697.71435546875
2022-02-18,mn,Minnesota,1404662.0,2223.0,2323.0
2022-02-19,mn,Minnesota,1404662.0,0.0,2323.0
2022-02-20,mn,Minnesota,1404662.0,0.0,2323.0
2022-02-21,mn,Minnesota,1404662.0,0.0,1704.4285888671875
2022-02-22,mn,Minnesota,1406654.0,1992.0,1070.0
2022-02-23,mn,Minnesota,1410583.0,3929.0,1422.7142333984375
2022-02-24,mn,Minnesota,1411593.0,1010.0,1307.7142333984375
2022-02-25,mn,Minnesota,1412497.0,904.0,1119.2857666015625
2022-02-26,mn,Minnesota,1412497.0,0.0,1119.2857666015625
2022-02-27,mn,Minnesota,1412497.0,0.0,1119.2857666015625
2022-02-28,mn,Minnesota,1413576.0,1079.0,1273.4285888671875
2022-03-01,mn,Minnesota,1415652.0,2076.0,1285.4285888671875
2022-03-02,mn,Minnesota,1416191.0,539.0,801.1428833007812
2022-03-03,mn,Minnesota,1417015.0,824.0,774.5714111328125
2022-03-04,mn,Minnesota,1417811.0,796.0,759.1428833007812
2022-03-05,mn,Minnesota,1417811.0,0.0,759.1428833007812
2022-03-06,mn,Minnesota,1417811.0,0.0,759.1428833007812
2022-03-07,mn,Minnesota,1418694.0,883.0,731.1428833007812
2022-03-08,mn,Minnesota,1420149.0,1455.0,642.4285888671875
2022-03-09,mn,Minnesota,1420720.0,571.0,647.0
2022-03-10,mn,Minnesota,1421312.0,592.0,613.8571166992188
2022-03-11,mn,Minnesota,1421869.0,557.0,579.7142944335938
2022-03-12,mn,Minnesota,1421869.0,0.0,579.7142944335938
2022-03-13,mn,Minnesota,1421869.0,0.0,579.7142944335938
2022-03-14,mn,Minnesota,1422344.0,475.0,521.4285888671875
2022-03-15,mn,Minnesota,1422815.0,471.0,380.8571472167969
2022-03-16,mn,Minnesota,1423683.0,868.0,423.28570556640625
2022-03-17,mn,Minnesota,1424107.0,424.0,399.28570556640625
2022-03-18,mn,Minnesota,1424613.0,506.0,392.0
2022-03-19,mn,Minnesota,1424613.0,0.0,392.0
2022-03-20,mn,Minnesota,1424613.0,0.0,392.0
2022-03-21,mn,Minnesota,1425032.0,419.0,384.0
2022-03-22,mn,Minnesota,1426056.0,1024.0,463.0
2022-03-23,mn,Minnesota,1426326.0,270.0,377.5714416503906
2022-03-24,mn,Minnesota,1426787.0,461.0,382.8571472167969
2022-03-25,mn,Minnesota,1427270.0,483.0,379.5714416503906
2022-03-26,mn,Minnesota,1427270.0,0.0,379.5714416503906
2022-03-27,mn,Minnesota,1427270.0,0.0,379.5714416503906
2022-03-28,mn,Minnesota,1427734.0,464.0,386.0
2022-03-29,mn,Minnesota,1428704.0,970.0,378.28570556640625
2022-03-30,mn,Minnesota,1429051.0,347.0,389.28570556640625
2022-03-31,mn,Minnesota,1429550.0,499.0,394.71429443359375
2022-04-01,mn,Minnesota,1430089.0,539.0,402.71429443359375
2022-04-02,mn,Minnesota,1430089.0,0.0,402.71429443359375
2022-04-03,mn,Minnesota,1430089.0,0.0,402.71429443359375
2022-04-04,mn,Minnesota,1430556.0,467.0,403.1428527832031
2022-04-05,mn,Minnesota,1431643.0,1087.0,419.8571472167969
2022-04-06,mn,Minnesota,1432002.0,359.0,421.5714416503906
2022-04-07,mn,Minnesota,1432617.0,615.0,438.1428527832031
2022-04-08,mn,Minnesota,1433225.0,608.0,448.0
2022-04-09,mn,Minnesota,1433225.0,0.0,448.0
2022-04-10,mn,Minnesota,1433225.0,0.0,448.0
2022-04-11,mn,Minnesota,1433898.0,673.0,477.4285583496094
2022-04-12,mn,Minnesota,1435232.0,1334.0,512.7142944335938
2022-04-13,mn,Minnesota,1435914.0,682.0,558.8571166992188
2022-04-14,mn,Minnesota,1436766.0,852.0,592.7142944335938
2022-04-15,mn,Minnesota,1437638.0,872.0,630.4285888671875
2022-04-16,mn,Minnesota,1437638.0,0.0,630.4285888671875
2022-04-17,mn,Minnesota,1437638.0,0.0,630.4285888671875
2022-04-18,mn,Minnesota,1438566.0,928.0,666.8571166992188
2022-04-19,mn,Minnesota,1440303.0,1737.0,724.4285888671875
2022-04-20,mn,Minnesota,1441279.0,976.0,766.4285888671875
2022-04-21,mn,Minnesota,1442396.0,1117.0,804.2857055664062
2022-04-22,mn,Minnesota,1443859.0,1463.0,888.7142944335938
2022-04-23,mn,Minnesota,1443859.0,0.0,888.7142944335938
2022-04-24,mn,Minnesota,1443859.0,0.0,888.7142944335938
2022-04-25,mn,Minnesota,1445017.0,1158.0,921.5714111328125
2022-04-26,mn,Minnesota,1447575.0,2558.0,1038.857177734375
2022-04-27,mn,Minnesota,1448939.0,1364.0,1094.2857666015625
2022-04-28,mn,Minnesota,1450575.0,1636.0,1168.4285888671875
2022-04-29,mn,Minnesota,1452547.0,1972.0,1241.142822265625
2022-04-30,mn,Minnesota,1452547.0,0.0,1241.142822265625
2022-05-01,mn,Minnesota,1452547.0,0.0,1241.142822265625
2022-05-02,mn,Minnesota,1454278.0,1731.0,1323.0
2022-05-03,mn,Minnesota,1456778.0,2500.0,1314.7142333984375
2022-05-04,mn,Minnesota,1459345.0,2567.0,1486.5714111328125
2022-05-05,mn,Minnesota,1461622.0,2277.0,1578.142822265625
2022-05-06,mn,Minnesota,1463955.0,2333.0,1629.7142333984375
2022-05-07,mn,Minnesota,1463955.0,0.0,1629.7142333984375
2022-05-08,mn,Minnesota,1463955.0,0.0,1629.7142333984375
2022-05-09,mn,Minnesota,1466615.0,2660.0,1762.4285888671875
2022-05-10,mn,Minnesota,1471731.0,5116.0,2136.142822265625
2022-05-11,mn,Minnesota,1473521.0,1790.0,2025.142822265625
2022-05-12,mn,Minnesota,1476133.0,2612.0,2073.0
2022-05-13,mn,Minnesota,1479047.0,2914.0,2156.0
2022-05-14,mn,Minnesota,1479047.0,0.0,2156.0
2022-05-15,mn,Minnesota,1479047.0,0.0,2156.0
2022-05-16,mn,Minnesota,1481627.0,2580.0,2144.571533203125
2022-05-17,mn,Minnesota,1486208.0,4581.0,2068.142822265625
2022-05-18,mn,Minnesota,1488325.0,2117.0,2114.857177734375
2022-05-19,mn,Minnesota,1490445.0,2120.0,2044.5714111328125
2022-05-20,mn,Minnesota,1492863.0,2418.0,1973.7142333984375
2022-05-21,mn,Minnesota,1492863.0,0.0,1973.7142333984375
2022-05-22,mn,Minnesota,1492863.0,0.0,1973.7142333984375
2022-05-23,mn,Minnesota,1495009.0,2146.0,1911.7142333984375
2022-05-24,mn,Minnesota,1499038.0,4029.0,1832.857177734375
2022-05-25,mn,Minnesota,1500556.0,1518.0,1747.2857666015625
2022-05-26,mn,Minnesota,1502718.0,2162.0,1753.2857666015625
2022-05-27,mn,Minnesota,1504982.0,2264.0,1731.2857666015625
2022-05-28,mn,Minnesota,1504982.0,0.0,1731.2857666015625
2022-05-29,mn,Minnesota,1504982.0,0.0,1731.2857666015625
2022-05-30,mn,Minnesota,1504982.0,0.0,1424.7142333984375
2022-05-31,mn,Minnesota,1507168.0,2186.0,1161.4285888671875
2022-06-01,mn,Minnesota,1508948.0,1780.0,1198.857177734375
2022-06-02,mn,Minnesota,1513760.0,4812.0,1577.4285888671875
2022-06-03,mn,Minnesota,1515724.0,1964.0,1534.5714111328125
2022-06-04,mn,Minnesota,1515724.0,0.0,1534.5714111328125
2022-06-05,mn,Minnesota,1515724.0,0.0,1534.5714111328125
2022-06-06,mn,Minnesota,1517876.0,2152.0,1842.0
2022-06-07,mn,Minnesota,1521933.0,4057.0,2109.28564453125
2022-06-08,mn,Minnesota,1523307.0,1374.0,2051.28564453125
2022-06-09,mn,Minnesota,1525118.0,1811.0,1622.5714111328125
2022-06-10,mn,Minnesota,1527145.0,2027.0,1631.5714111328125
2022-06-11,mn,Minnesota,1527145.0,0.0,1631.5714111328125
2022-06-12,mn,Minnesota,1527145.0,0.0,1631.5714111328125
2022-06-13,mn,Minnesota,1528694.0,1549.0,1545.4285888671875
2022-06-14,mn,Minnesota,1532528.0,3834.0,1513.5714111328125
2022-06-15,mn,Minnesota,1533884.0,1356.0,1511.0
2022-06-16,mn,Minnesota,1535427.0,1543.0,1472.7142333984375
2022-06-17,mn,Minnesota,1537314.0,1887.0,1452.7142333984375
2022-06-18,mn,Minnesota,1537314.0,0.0,1452.7142333984375
2022-06-19,mn,Minnesota,1537314.0,0.0,1452.7142333984375
2022-06-20,mn,Minnesota,1537314.0,0.0,1231.4285888671875
2022-06-21,mn,Minnesota,1538845.0,1531.0,902.4285888671875
2022-06-22,mn,Minnesota,1540417.0,1572.0,933.2857055664062
2022-06-23,mn,Minnesota,1545001.0,4584.0,1367.7142333984375
2022-06-24,mn,Minnesota,1546698.0,1697.0,1340.5714111328125
2022-06-25,mn,Minnesota,1546698.0,0.0,1340.5714111328125
2022-06-26,mn,Minnesota,1546698.0,0.0,1340.5714111328125
2022-06-27,mn,Minnesota,1548208.0,1510.0,1556.2857666015625
2022-06-28,mn,Minnesota,1551559.0,3351.0,1816.2857666015625
2022-06-29,mn,Minnesota,1552840.0,1281.0,1774.7142333984375
2022-06-30,mn,Minnesota,1552840.0,0.0,1119.857177734375
2022-07-01,mn,Minnesota,1552840.0,0.0,877.4285888671875
2022-07-02,mn,Minnesota,1552840.0,0.0,877.4285888671875
2022-07-03,mn,Minnesota,1552840.0,0.0,877.4285888671875
2022-07-04,mn,Minnesota,1552840.0,0.0,661.7142944335938
2022-07-05,mn,Minnesota,1552840.0,0.0,183.0
2022-07-06,mn,Minnesota,1552840.0,0.0,0.0
2022-07-07,mn,Minnesota,1561487.0,8647.0,1235.2857666015625
2022-07-08,mn,Minnesota,1561487.0,0.0,1235.2857666015625
2022-07-09,mn,Minnesota,1561487.0,0.0,1235.2857666015625
2022-07-10,mn,Minnesota,1561487.0,0.0,1235.2857666015625
2022-07-11,mn,Minnesota,1561487.0,0.0,1235.2857666015625
2022-07-12,mn,Minnesota,1561487.0,0.0,1235.2857666015625
2022-07-13,mn,Minnesota,1561487.0,0.0,1235.2857666015625
2022-07-14,mn,Minnesota,1571008.0,9521.0,1360.142822265625
2022-07-15,mn,Minnesota,1571008.0,0.0,1360.142822265625
2022-07-16,mn,Minnesota,1571008.0,0.0,1360.142822265625
2022-07-17,mn,Minnesota,1571008.0,0.0,1360.142822265625
2022-07-18,mn,Minnesota,1571008.0,0.0,1360.142822265625
2022-07-19,mn,Minnesota,1571008.0,0.0,1360.142822265625
2022-07-20,mn,Minnesota,1571008.0,0.0,1360.142822265625
2022-07-21,mn,Minnesota,1580508.0,9500.0,1357.142822265625
2022-07-22,mn,Minnesota,1580508.0,0.0,1357.142822265625
2022-07-23,mn,Minnesota,1580508.0,0.0,1357.142822265625
2022-07-24,mn,Minnesota,1580508.0,0.0,1357.142822265625
2022-07-25,mn,Minnesota,1580508.0,0.0,1357.142822265625
2022-07-26,mn,Minnesota,1580508.0,0.0,1357.142822265625
2022-07-27,mn,Minnesota,1580508.0,0.0,1357.142822265625
2022-07-28,mn,Minnesota,1590564.0,10056.0,1436.5714111328125
2022-07-29,mn,Minnesota,1590564.0,0.0,1436.5714111328125
2022-07-30,mn,Minnesota,1590564.0,0.0,1436.5714111328125
2022-07-31,mn,Minnesota,1590564.0,0.0,1436.5714111328125
2022-08-01,mn,Minnesota,1590564.0,0.0,1436.5714111328125
2022-08-02,mn,Minnesota,1590564.0,0.0,1436.5714111328125
2022-08-03,mn,Minnesota,1590564.0,0.0,1436.5714111328125
2022-08-04,mn,Minnesota,1601006.0,10442.0,1491.7142333984375
2022-08-05,mn,Minnesota,1601006.0,0.0,1491.7142333984375
2022-08-06,mn,Minnesota,1601006.0,0.0,1491.7142333984375
2022-08-07,mn,Minnesota,1601006.0,0.0,1491.7142333984375
2022-08-08,mn,Minnesota,1601006.0,0.0,1491.7142333984375
2022-08-09,mn,Minnesota,1601006.0,0.0,1491.7142333984375
2022-08-10,mn,Minnesota,1601006.0,0.0,1491.7142333984375
2022-08-11,mn,Minnesota,1611246.0,10240.0,1462.857177734375
2022-08-12,mn,Minnesota,1611246.0,0.0,1462.857177734375
2022-08-13,mn,Minnesota,1611246.0,0.0,1462.857177734375
2022-08-14,mn,Minnesota,1611246.0,0.0,1462.857177734375
2022-08-15,mn,Minnesota,1611246.0,0.0,1462.857177734375
2022-08-16,mn,Minnesota,1611246.0,0.0,1462.857177734375
2022-08-17,mn,Minnesota,1611246.0,0.0,1462.857177734375
2022-08-18,mn,Minnesota,1621194.0,9948.0,1421.142822265625
2022-08-19,mn,Minnesota,1621194.0,0.0,1421.142822265625
2022-08-20,mn,Minnesota,1621194.0,0.0,1421.142822265625
2022-08-21,mn,Minnesota,1621194.0,0.0,1421.142822265625
2022-08-22,mn,Minnesota,1621194.0,0.0,1421.142822265625
2022-08-23,mn,Minnesota,1621194.0,0.0,1421.142822265625
2022-08-24,mn,Minnesota,1621194.0,0.0,1421.142822265625
2022-08-25,mn,Minnesota,1630819.0,9625.0,1375.0
2022-08-26,mn,Minnesota,1630819.0,0.0,1375.0
2022-08-27,mn,Minnesota,1630819.0,0.0,1375.0
2022-08-28,mn,Minnesota,1630819.0,0.0,1375.0
2022-08-29,mn,Minnesota,1630819.0,0.0,1375.0
2022-08-30,mn,Minnesota,1630819.0,0.0,1375.0
2022-08-31,mn,Minnesota,1630819.0,0.0,1375.0
2022-09-01,mn,Minnesota,1639213.0,8394.0,1199.142822265625
2022-09-02,mn,Minnesota,1639213.0,0.0,1199.142822265625
2022-09-03,mn,Minnesota,1639213.0,0.0,1199.142822265625
2022-09-04,mn,Minnesota,1639213.0,0.0,1199.142822265625
2022-09-05,mn,Minnesota,1639213.0,0.0,1199.142822265625
2022-09-06,mn,Minnesota,1639213.0,0.0,1199.142822265625
2022-09-07,mn,Minnesota,1639213.0,0.0,1199.142822265625
2022-09-08,mn,Minnesota,1645653.0,6440.0,920.0
2022-09-09,mn,Minnesota,1645653.0,0.0,920.0
2022-09-10,mn,Minnesota,1645653.0,0.0,920.0
2022-09-11,mn,Minnesota,1645653.0,0.0,920.0
2022-09-12,mn,Minnesota,1645653.0,0.0,920.0
2022-09-13,mn,Minnesota,1645653.0,0.0,920.0
2022-09-14,mn,Minnesota,1645653.0,0.0,920.0
2022-09-15,mn,Minnesota,1651999.0,6346.0,906.5714111328125
2022-09-16,mn,Minnesota,1651999.0,0.0,906.5714111328125
2022-09-17,mn,Minnesota,1651999.0,0.0,906.5714111328125
2022-09-18,mn,Minnesota,1651999.0,0.0,906.5714111328125
2022-09-19,mn,Minnesota,1651999.0,0.0,906.5714111328125
2022-09-20,mn,Minnesota,1651999.0,0.0,906.5714111328125
2022-09-21,mn,Minnesota,1651999.0,0.0,906.5714111328125
2022-09-22,mn,Minnesota,1658677.0,6678.0,954.0
2022-09-23,mn,Minnesota,1658677.0,0.0,954.0
2022-09-24,mn,Minnesota,1658677.0,0.0,954.0
2022-09-25,mn,Minnesota,1658677.0,0.0,954.0
2022-09-26,mn,Minnesota,1658677.0,0.0,954.0
2022-09-27,mn,Minnesota,1658677.0,0.0,954.0
2022-09-28,mn,Minnesota,1658677.0,0.0,954.0
2022-09-29,mn,Minnesota,1664797.0,6120.0,874.2857055664062
2022-09-30,mn,Minnesota,1664797.0,0.0,874.2857055664062
2022-10-01,mn,Minnesota,1664797.0,0.0,874.2857055664062
2022-10-02,mn,Minnesota,1664797.0,0.0,874.2857055664062
2022-10-03,mn,Minnesota,1664797.0,0.0,874.2857055664062
2022-10-04,mn,Minnesota,1664797.0,0.0,874.2857055664062
2022-10-05,mn,Minnesota,1664797.0,0.0,874.2857055664062
2022-10-06,mn,Minnesota,1670765.0,5968.0,852.5714111328125
2022-10-07,mn,Minnesota,1670765.0,0.0,852.5714111328125
2022-10-08,mn,Minnesota,1670765.0,0.0,852.5714111328125
2022-10-09,mn,Minnesota,1670765.0,0.0,852.5714111328125
2022-10-10,mn,Minnesota,1670765.0,0.0,852.5714111328125
2022-10-11,mn,Minnesota,1670765.0,0.0,852.5714111328125
2022-10-12,mn,Minnesota,1670765.0,0.0,852.5714111328125
2022-10-13,mn,Minnesota,1676151.0,5386.0,769.4285888671875
2022-10-14,mn,Minnesota,1676151.0,0.0,769.4285888671875
2022-10-15,mn,Minnesota,1676151.0,0.0,769.4285888671875
2022-10-16,mn,Minnesota,1676151.0,0.0,769.4285888671875
2022-10-17,mn,Minnesota,1676151.0,0.0,769.4285888671875
2022-10-18,mn,Minnesota,1676151.0,0.0,769.4285888671875
2022-10-19,mn,Minnesota,1676151.0,0.0,769.4285888671875
2022-10-20,mn,Minnesota,1680916.0,4765.0,680.7142944335938
2022-10-21,mn,Minnesota,1680916.0,0.0,680.7142944335938
2022-10-22,mn,Minnesota,1680916.0,0.0,680.7142944335938
2022-10-23,mn,Minnesota,1680916.0,0.0,680.7142944335938
2022-10-24,mn,Minnesota,1680916.0,0.0,680.7142944335938
2022-10-25,mn,Minnesota,1680916.0,0.0,680.7142944335938
2022-10-26,mn,Minnesota,1680916.0,0.0,680.7142944335938
2022-10-27,mn,Minnesota,1686048.0,5132.0,733.1428833007812
2022-10-28,mn,Minnesota,1686048.0,0.0,733.1428833007812
2022-10-29,mn,Minnesota,1686048.0,0.0,733.1428833007812
2022-10-30,mn,Minnesota,1686048.0,0.0,733.1428833007812
2022-10-31,mn,Minnesota,1686048.0,0.0,733.1428833007812
2022-11-01,mn,Minnesota,1686048.0,0.0,733.1428833007812
2022-11-02,mn,Minnesota,1686048.0,0.0,733.1428833007812
2022-11-03,mn,Minnesota,1691086.0,5038.0,719.7142944335938
2022-11-04,mn,Minnesota,1691086.0,0.0,719.7142944335938
2022-11-05,mn,Minnesota,1691086.0,0.0,719.7142944335938
2022-11-06,mn,Minnesota,1691086.0,0.0,719.7142944335938
2022-11-07,mn,Minnesota,1691086.0,0.0,719.7142944335938
2022-11-08,mn,Minnesota,1691086.0,0.0,719.7142944335938
2022-11-09,mn,Minnesota,1691086.0,0.0,719.7142944335938
2022-11-10,mn,Minnesota,1696286.0,5200.0,742.8571166992188
2022-11-11,mn,Minnesota,1696286.0,0.0,742.8571166992188
2022-11-12,mn,Minnesota,1696286.0,0.0,742.8571166992188
2022-11-13,mn,Minnesota,1696286.0,0.0,742.8571166992188
2022-11-14,mn,Minnesota,1696286.0,0.0,742.8571166992188
2022-11-15,mn,Minnesota,1696286.0,0.0,742.8571166992188
2022-11-16,mn,Minnesota,1696286.0,0.0,742.8571166992188
2022-11-17,mn,Minnesota,1701401.0,5115.0,730.7142944335938
2022-11-18,mn,Minnesota,1701401.0,0.0,730.7142944335938
2022-11-19,mn,Minnesota,1701401.0,0.0,730.7142944335938
