week_id,epiweek,week_end_date,week_idx,state_id,state_code,state_name,weekly_confirmed_influenza_hospital_admissions,is_observed,is_imputed,imputation_source
45,2022W50,2022-12-17,49,25,mo,Missouri,749.0,1,0,observed
46,2022W51,2022-12-24,50,25,mo,Missouri,559.0,1,0,observed
47,2022W52,2022-12-31,51,25,mo,Missouri,636.0,1,0,observed
48,2023W01,2023-01-07,0,25,mo,Missouri,405.0,1,0,observed
49,2023W02,2023-01-14,1,25,mo,Missouri,189.0,1,0,observed
50,2023W03,2023-01-21,2,25,mo,Missouri,100.0,1,0,observed
51,2023W04,2023-01-28,3,25,mo,Missouri,72.0,1,0,observed
52,2023W05,2023-02-04,4,25,mo,Missouri,50.0,1,0,observed
53,2023W06,2023-02-11,5,25,mo,Missouri,41.0,1,0,observed
54,2023W07,2023-02-18,6,25,mo,Missouri,42.0,1,0,observed
55,2023W08,2023-02-25,7,25,mo,Missouri,36.0,1,0,observed
56,2023W09,2023-03-04,8,25,mo,Missouri,39.0,1,0,observed
57,2023W10,2023-03-11,9,25,mo,Missouri,35.0,1,0,observed
58,2023W11,2023-03-18,10,25,mo,Missouri,24.0,1,0,observed
59,2023W12,2023-03-25,11,25,mo,Missouri,32.0,1,0,observed
60,2023W13,2023-04-01,12,25,mo,Missouri,29.0,1,0,observed
61,2023W14,2023-04-08,13,25,mo,Missouri,29.0,1,0,observed
62,2023W15,2023-04-15,14,25,mo,Missouri,18.0,1,0,observed
63,2023W16,2023-04-22,15,25,mo,Missouri,19.0,1,0,observed
64,2023W17,2023-04-29,16,25,mo,Missouri,26.0,1,0,observed
65,2023W18,2023-05-06,17,25,mo,Missouri,27.0,1,0,observed
66,2023W19,2023-05-13,18,25,mo,Missouri,21.0,1,0,observed
67,2023W20,2023-05-20,19,25,mo,Missouri,22.0,1,0,observed
68,2023W21,2023-05-27,20,25,mo,Missouri,8.0,1,0,observed
69,2023W22,2023-06-03,21,25,mo,Missouri,8.0,1,0,observed
70,2023W23,2023-06-10,22,25,mo,Missouri,18.0,1,0,observed
71,2023W24,2023-06-17,23,25,mo,Missouri,10.0,1,0,observed
72,2023W25,2023-06-24,24,25,mo,Missouri,12.0,1,0,observed
73,2023W26,2023-07-01,25,25,mo,Missouri,7.0,1,0,observed
74,2023W27,2023-07-08,26,25,mo,Missouri,3.0,1,0,observed
75,2023W28,2023-07-15,27,25,mo,Missouri,13.0,1,0,observed
76,2023W29,2023-07-22,28,25,mo,Missouri,20.0,1,0,observed
77,2023W30,2023-07-29,29,25,mo,Missouri,10.0,1,0,observed
78,2023W31,2023-08-05,30,25,mo,Missouri,4.0,1,0,observed
79,2023W32,2023-08-12,31,25,mo,Missouri,9.0,1,0,observed
80,2023W33,2023-08-19,32,25,mo,Missouri,11.0,1,0,observed
81,2023W34,2023-08-26,33,25,mo,Missouri,7.0,1,0,observed
82,2023W35,2023-09-02,34,25,mo,Missouri,6.0,1,0,observed
83,2023W36,2023-09-09,35,25,mo,Missouri,12.0,1,0,observed
84,2023W37,2023-09-16,36,25,mo,Missouri,8.0,1,0,observed
85,2023W38,2023-09-23,37,25,mo,Missouri,16.0,1,0,observed
86,2023W39,2023-09-30,38,25,mo,Missouri,12.0,1,0,observed
87,2023W40,2023-10-07,39,25,mo,Missouri,24.0,1,0,observed
88,2023W41,2023-10-14,40,25,mo,Missouri,25.0,1,0,observed
89,2023W42,2023-10-21,41,25,mo,Missouri,17.0,1,0,observed
90,2023W43,2023-10-28,42,25,mo,Missouri,17.0,1,0,observed
91,2023W44,2023-11-04,43,25,mo,Missouri,24.0,1,0,observed
92,2023W45,2023-11-11,44,25,mo,Missouri,40.0,1,0,observed
93,2023W46,2023-11-18,45,25,mo,Missouri,40.0,1,0,observed
94,2023W47,2023-11-25,46,25,mo,Missouri,58.0,1,0,observed
