year,week,epiweek_id,epiweek,state_id,state_name,weighted_ili,is_imputed
2018,50,271,2018W50,24,Mississippi,3.40722,0
2018,50,271,2018W50,25,Missouri,2.36467,0
2018,50,271,2018W50,26,Montana,0.892857,0
2018,50,271,2018W50,27,Nebraska,3.27928,0
2018,50,271,2018W50,28,Nevada,1.4614,0
2018,50,271,2018W50,29,New Hampshire,0.252799,0
2018,50,271,2018W50,30,New Jersey,4.11366,0
2018,50,271,2018W50,31,New Mexico,2.32249,0
2018,50,271,2018W50,32,New York,2.7035062,0
2018,50,271,2018W50,33,North Carolina,1.95781,0
2018,50,271,2018W50,34,North Dakota,1.24834,0
2018,50,271,2018W50,35,Ohio,1.17031,0
2018,50,271,2018W50,36,Oklahoma,3.13997,0
2018,50,271,2018W50,37,Oregon,1.56232,0
2018,50,271,2018W50,38,Pennsylvania,1.89283,0
2018,50,271,2018W50,39,Rhode Island,0.846781,0
2018,50,271,2018W50,40,South Carolina,3.27488,0
2018,50,271,2018W50,41,South Dakota,0.596073,0
2018,50,271,2018W50,42,Tennessee,2.03038,0
2018,50,271,2018W50,43,Texas,4.13873,0
2018,50,271,2018W50,44,Utah,2.47489,0
2018,50,271,2018W50,45,Vermont,2.08899,0
2018,50,271,2018W50,46,Virginia,2.94933,0
2018,50,271,2018W50,47,Washington,0.739939,0
2018,50,271,2018W50,48,West Virginia,1.6272,0
2018,50,271,2018W50,49,Wisconsin,1.64951,0
2018,50,271,2018W50,50,Wyoming,1.7146,0
2018,51,272,2018W51,0,Alabama,4.11336,0
2018,51,272,2018W51,1,Alaska,2.95333,0
2018,51,272,2018W51,2,Arizona,3.26158,0
2018,51,272,2018W51,3,Arkansas,3.22406,0
2018,51,272,2018W51,4,California,3.15841,0
2018,51,272,2018W51,5,Colorado,5.98352,0
2018,51,272,2018W51,6,Connecticut,4.17384,0
2018,51,272,2018W51,7,Delaware,1.24648,0
2018,51,272,2018W51,8,District of Columbia,2.88832,0
2018,51,272,2018W51,9,Florida,2.67425,1
2018,51,272,2018W51,10,Georgia,6.59909,0
2018,51,272,2018W51,11,Hawaii,1.60858,0
2018,51,272,2018W51,12,Idaho,0.638978,0
2018,51,272,2018W51,13,Illinois,2.09465,0
2018,51,272,2018W51,14,Indiana,3.8496,0
2018,51,272,2018W51,15,Iowa,0.746405,0
2018,51,272,2018W51,16,Kansas,1.83548,0
2018,51,272,2018W51,17,Kentucky,3.56923,0
2018,51,272,2018W51,18,Louisiana,4.18465,0
2018,51,272,2018W51,19,Maine,1.17233,0
2018,51,272,2018W51,20,Maryland,2.40568,0
2018,51,272,2018W51,21,Massachusetts,2.26225,0
2018,51,272,2018W51,22,Michigan,2.44056,0
2018,51,272,2018W51,23,Minnesota,2.58014,0
2018,51,272,2018W51,24,Mississippi,4.566,0
2018,51,272,2018W51,25,Missouri,2.54697,0
2018,51,272,2018W51,26,Montana,0.963463,0
2018,51,272,2018W51,27,Nebraska,5.35202,0
2018,51,272,2018W51,28,Nevada,2.71733,0
2018,51,272,2018W51,29,New Hampshire,0.717313,0
2018,51,272,2018W51,30,New Jersey,4.79964,0
2018,51,272,2018W51,31,New Mexico,4.28645,0
2018,51,272,2018W51,32,New York,3.2012475,0
2018,51,272,2018W51,33,North Carolina,1.99279,0
2018,51,272,2018W51,34,North Dakota,0.884481,0
2018,51,272,2018W51,35,Ohio,1.30625,0
2018,51,272,2018W51,36,Oklahoma,4.08163,0
2018,51,272,2018W51,37,Oregon,1.591,0
2018,51,272,2018W51,38,Pennsylvania,2.14732,0
2018,51,272,2018W51,39,Rhode Island,1.11753,0
2018,51,272,2018W51,40,South Carolina,4.12062,0
2018,51,272,2018W51,41,South Dakota,0.646595,0
2018,51,272,2018W51,42,Tennessee,2.1763,0
2018,51,272,2018W51,43,Texas,4.95303,0
2018,51,272,2018W51,44,Utah,3.35942,0
2018,51,272,2018W51,45,Vermont,1.85324,0
2018,51,272,2018W51,46,Virginia,3.11585,0
2018,51,272,2018W51,47,Washington,0.928793,0
2018,51,272,2018W51,48,West Virginia,1.65047,0
2018,51,272,2018W51,49,Wisconsin,1.836,0
2018,51,272,2018W51,50,Wyoming,1.21425,0
2018,52,273,2018W52,0,Alabama,5.18938,0
2018,52,273,2018W52,1,Alaska,2.90184,0
2018,52,273,2018W52,2,Arizona,4.24465,0
2018,52,273,2018W52,3,Arkansas,4.37528,0
2018,52,273,2018W52,4,California,3.35655,0
2018,52,273,2018W52,5,Colorado,7.42512,0
2018,52,273,2018W52,6,Connecticut,4.66683,0
2018,52,273,2018W52,7,Delaware,0.805802,0
2018,52,273,2018W52,8,District of Columbia,2.884,0
2018,52,273,2018W52,9,Florida,2.67425,1
2018,52,273,2018W52,10,Georgia,7.30976,0
2018,52,273,2018W52,11,Hawaii,2.07182,0
2018,52,273,2018W52,12,Idaho,2.23285,0
2018,52,273,2018W52,13,Illinois,3.33358,0
2018,52,273,2018W52,14,Indiana,5.62466,0
2018,52,273,2018W52,15,Iowa,1.94316,0
2018,52,273,2018W52,16,Kansas,3.31024,0
2018,52,273,2018W52,17,Kentucky,4.58835,0
2018,52,273,2018W52,18,Louisiana,5.25551,0
2018,52,273,2018W52,19,Maine,1.55722,0
2018,52,273,2018W52,20,Maryland,2.8532,0
2018,52,273,2018W52,21,Massachusetts,3.31652,0
2018,52,273,2018W52,22,Michigan,2.35068,0
2018,52,273,2018W52,23,Minnesota,3.40117,0
2018,52,273,2018W52,24,Mississippi,5.04239,0
2018,52,273,2018W52,25,Missouri,4.70588,0
2018,52,273,2018W52,26,Montana,2.05864,0
2018,52,273,2018W52,27,Nebraska,8.70194,0
2018,52,273,2018W52,28,Nevada,3.36625,0
2018,52,273,2018W52,29,New Hampshire,1.78571,0
2018,52,273,2018W52,30,New Jersey,6.4099,0
2018,52,273,2018W52,31,New Mexico,6.48377,0
2018,52,273,2018W52,32,New York,3.8645854,0
2018,52,273,2018W52,33,North Carolina,2.78617,0
2018,52,273,2018W52,34,North Dakota,2.69107,0
2018,52,273,2018W52,35,Ohio,2.18115,0
2018,52,273,2018W52,36,Oklahoma,5.4195,0
2018,52,273,2018W52,37,Oregon,1.75539,0
2018,52,273,2018W52,38,Pennsylvania,3.0173,0
2018,52,273,2018W52,39,Rhode Island,2.49922,0
2018,52,273,2018W52,40,South Carolina,5.48039,0
2018,52,273,2018W52,41,South Dakota,1.48418,0
2018,52,273,2018W52,42,Tennessee,3.66719,0
2018,52,273,2018W52,43,Texas,6.40128,0
2018,52,273,2018W52,44,Utah,5.01597,0
2018,52,273,2018W52,45,Vermont,3.19773,0
2018,52,273,2018W52,46,Virginia,3.63349,0
2018,52,273,2018W52,47,Washington,1.31694,0
2018,52,273,2018W52,48,West Virginia,2.03233,0
2018,52,273,2018W52,49,Wisconsin,1.90082,0
2018,52,273,2018W52,50,Wyoming,2.74953,0
2019,1,274,2019W01,0,Alabama,4.25721,0
2019,1,274,2019W01,1,Alaska,3.07589,0
2019,1,274,2019W01,2,Arizona,3.96648,0
2019,1,274,2019W01,3,Arkansas,2.99897,0
2019,1,274,2019W01,4,California,3.3413,0
2019,1,274,2019W01,5,Colorado,5.99033,0
2019,1,274,2019W01,6,Connecticut,5.00192,0
2019,1,274,2019W01,7,Delaware,0.745841,0
2019,1,274,2019W01,8,District of Columbia,2.59032,0
2019,1,274,2019W01,9,Florida,2.67425,1
2019,1,274,2019W01,10,Georgia,5.52784,0
2019,1,274,2019W01,11,Hawaii,2.91174,0
2019,1,274,2019W01,12,Idaho,1.28894,0
2019,1,274,2019W01,13,Illinois,2.92991,0
2019,1,274,2019W01,14,Indiana,3.82813,0
2019,1,274,2019W01,15,Iowa,1.43723,0
2019,1,274,2019W01,16,Kansas,2.89403,0
2019,1,274,2019W01,17,Kentucky,4.09575,0
2019,1,274,2019W01,18,Louisiana,4.62762,0
2019,1,274,2019W01,19,Maine,1.72841,0
2019,1,274,2019W01,20,Maryland,3.39969,0
2019,1,274,2019W01,21,Massachusetts,3.20163,0
2019,1,274,2019W01,22,Michigan,1.88872,0
2019,1,274,2019W01,23,Minnesota,3.27022,0
2019,1,274,2019W01,24,Mississippi,4.07899,0
2019,1,274,2019W01,25,Missouri,2.90607,0
2019,1,274,2019W01,26,Montana,1.64133,0
2019,1,274,2019W01,27,Nebraska,7.64405,0
2019,1,274,2019W01,28,Nevada,2.53674,0
2019,1,274,2019W01,29,New Hampshire,0.812568,0
2019,1,274,2019W01,30,New Jersey,5.7853,0
2019,1,274,2019W01,31,New Mexico,5.23756,0
2019,1,274,2019W01,32,New York,3.5247524,0
2019,1,274,2019W01,33,North Carolina,2.69629,0
2019,1,274,2019W01,34,North Dakota,0.70062,0
2019,1,274,2019W01,35,Ohio,1.2953,0
2019,1,274,2019W01,36,Oklahoma,5.13582,0
2019,1,274,2019W01,37,Oregon,2.1389,0
2019,1,274,2019W01,38,Pennsylvania,2.85305,0
2019,1,274,2019W01,39,Rhode Island,2.06847,0
2019,1,274,2019W01,40,South Carolina,4.74347,0
2019,1,274,2019W01,41,South Dakota,1.67304,0
2019,1,274,2019W01,42,Tennessee,3.4375,0
2019,1,274,2019W01,43,Texas,5.11093,0
2019,1,274,2019W01,44,Utah,4.63265,0
2019,1,274,2019W01,45,Vermont,2.61241,0
2019,1,274,2019W01,46,Virginia,3.64213,0
2019,1,274,2019W01,47,Washington,1.38619,0
2019,1,274,2019W01,48,West Virginia,2.00096,0
2019,1,274,2019W01,49,Wisconsin,1.87068,0
2019,1,274,2019W01,50,Wyoming,2.16181,0
2019,2,275,2019W02,0,Alabama,3.38062,0
2019,2,275,2019W02,1,Alaska,2.57616,0
2019,2,275,2019W02,2,Arizona,4.19156,0
2019,2,275,2019W02,3,Arkansas,2.21019,0
2019,2,275,2019W02,4,California,3.14047,0
2019,2,275,2019W02,5,Colorado,5.24679,0
2019,2,275,2019W02,6,Connecticut,5.13861,0
2019,2,275,2019W02,7,Delaware,0.686416,0
2019,2,275,2019W02,8,District of Columbia,2.54653,0
2019,2,275,2019W02,9,Florida,2.67425,1
2019,2,275,2019W02,10,Georgia,4.02664,0
2019,2,275,2019W02,11,Hawaii,3.04204,0
2019,2,275,2019W02,12,Idaho,1.51611,0
2019,2,275,2019W02,13,Illinois,2.18257,0
2019,2,275,2019W02,14,Indiana,3.23668,0
2019,2,275,2019W02,15,Iowa,1.12378,0
2019,2,275,2019W02,16,Kansas,2.90431,0
2019,2,275,2019W02,17,Kentucky,4.47333,0
2019,2,275,2019W02,18,Louisiana,3.99842,0
2019,2,275,2019W02,19,Maine,1.9019,0
2019,2,275,2019W02,20,Maryland,2.78065,0
2019,2,275,2019W02,21,Massachusetts,2.9033,0
2019,2,275,2019W02,22,Michigan,1.61182,0
2019,2,275,2019W02,23,Minnesota,4.74847,0
2019,2,275,2019W02,24,Mississippi,3.56447,0
2019,2,275,2019W02,25,Missouri,1.95931,0
2019,2,275,2019W02,26,Montana,1.56068,0
2019,2,275,2019W02,27,Nebraska,6.20358,0
2019,2,275,2019W02,28,Nevada,2.82462,0
2019,2,275,2019W02,29,New Hampshire,3.46747,0
2019,2,275,2019W02,30,New Jersey,5.19395,0
2019,2,275,2019W02,31,New Mexico,4.43754,0
2019,2,275,2019W02,32,New York,3.1991992,0
2019,2,275,2019W02,33,North Carolina,2.34884,0
2019,2,275,2019W02,34,North Dakota,1.50538,0
2019,2,275,2019W02,35,Ohio,1.08486,0
2019,2,275,2019W02,36,Oklahoma,4.4504,0
2019,2,275,2019W02,37,Oregon,1.6373,0
2019,2,275,2019W02,38,Pennsylvania,2.40853,0
2019,2,275,2019W02,39,Rhode Island,2.90348,0
2019,2,275,2019W02,40,South Carolina,3.45609,0
2019,2,275,2019W02,41,South Dakota,1.30657,0
2019,2,275,2019W02,42,Tennessee,1.86366,0
2019,2,275,2019W02,43,Texas,4.66314,0
2019,2,275,2019W02,44,Utah,3.69727,0
2019,2,275,2019W02,45,Vermont,3.36988,0
2019,2,275,2019W02,46,Virginia,3.46321,0
2019,2,275,2019W02,47,Washington,1.45493,0
2019,2,275,2019W02,48,West Virginia,2.17796,0
2019,2,275,2019W02,49,Wisconsin,1.89365,0
2019,2,275,2019W02,50,Wyoming,1.95251,0
2019,3,276,2019W03,0,Alabama,4.30332,0
2019,3,276,2019W03,1,Alaska,3.63118,0
2019,3,276,2019W03,2,Arizona,3.59964,0
2019,3,276,2019W03,3,Arkansas,2.61345,0
2019,3,276,2019W03,4,California,2.87537,0
2019,3,276,2019W03,5,Colorado,4.7971,0
2019,3,276,2019W03,6,Connecticut,5.24651,0
2019,3,276,2019W03,7,Delaware,0.806452,0
2019,3,276,2019W03,8,District of Columbia,2.57954,0
2019,3,276,2019W03,9,Florida,2.67425,1
2019,3,276,2019W03,10,Georgia,3.88062,0
2019,3,276,2019W03,11,Hawaii,2.35632,0
2019,3,276,2019W03,12,Idaho,1.89573,0
2019,3,276,2019W03,13,Illinois,2.16887,0
2019,3,276,2019W03,14,Indiana,4.14701,0
2019,3,276,2019W03,15,Iowa,1.56977,0
2019,3,276,2019W03,16,Kansas,3.47157,0
2019,3,276,2019W03,17,Kentucky,6.76321,0
2019,3,276,2019W03,18,Louisiana,4.19386,0
2019,3,276,2019W03,19,Maine,1.96653,0
2019,3,276,2019W03,20,Maryland,3.99512,0
2019,3,276,2019W03,21,Massachusetts,3.03269,0
2019,3,276,2019W03,22,Michigan,1.92351,0
2019,3,276,2019W03,23,Minnesota,3.21409,0
2019,3,276,2019W03,24,Mississippi,4.10309,0
2019,3,276,2019W03,25,Missouri,2.37189,0
2019,3,276,2019W03,26,Montana,1.63584,0
2019,3,276,2019W03,27,Nebraska,8.0,0
2019,3,276,2019W03,28,Nevada,2.52211,0
2019,3,276,2019W03,29,New Hampshire,3.05173,0
2019,3,276,2019W03,30,New Jersey,5.42867,0
2019,3,276,2019W03,31,New Mexico,4.52249,0
2019,3,276,2019W03,32,New York,3.6787477,0
2019,3,276,2019W03,33,North Carolina,2.61491,0
2019,3,276,2019W03,34,North Dakota,2.99332,0
2019,3,276,2019W03,35,Ohio,1.32853,0
2019,3,276,2019W03,36,Oklahoma,5.12508,0
2019,3,276,2019W03,37,Oregon,1.68362,0
2019,3,276,2019W03,38,Pennsylvania,2.41556,0
2019,3,276,2019W03,39,Rhode Island,3.76242,0
2019,3,276,2019W03,40,South Carolina,3.95398,0
2019,3,276,2019W03,41,South Dakota,1.78311,0
2019,3,276,2019W03,42,Tennessee,1.92759,0
2019,3,276,2019W03,43,Texas,5.57504,0
2019,3,276,2019W03,44,Utah,3.25594,0
2019,3,276,2019W03,45,Vermont,3.69641,0
2019,3,276,2019W03,46,Virginia,3.5385,0
2019,3,276,2019W03,47,Washington,1.60766,0
2019,3,276,2019W03,48,West Virginia,2.71641,0
2019,3,276,2019W03,49,Wisconsin,1.90758,0
2019,3,276,2019W03,50,Wyoming,2.6464,0
2019,4,277,2019W04,0,Alabama,5.50477,0
2019,4,277,2019W04,1,Alaska,6.34523,0
2019,4,277,2019W04,2,Arizona,3.83121,0
2019,4,277,2019W04,3,Arkansas,4.43068,0
2019,4,277,2019W04,4,California,2.74367,0
2019,4,277,2019W04,5,Colorado,4.56864,0
2019,4,277,2019W04,6,Connecticut,4.78395,0
2019,4,277,2019W04,7,Delaware,1.03194,0
2019,4,277,2019W04,8,District of Columbia,2.61113,0
2019,4,277,2019W04,9,Florida,2.67425,1
2019,4,277,2019W04,10,Georgia,4.40621,0
2019,4,277,2019W04,11,Hawaii,4.67602,0
2019,4,277,2019W04,12,Idaho,2.43056,0
2019,4,277,2019W04,13,Illinois,2.24184,0
2019,4,277,2019W04,14,Indiana,3.68455,0
2019,4,277,2019W04,15,Iowa,1.75633,0
2019,4,277,2019W04,16,Kansas,3.25931,0
2019,4,277,2019W04,17,Kentucky,9.6176,0
2019,4,277,2019W04,18,Louisiana,5.1267,0
2019,4,277,2019W04,19,Maine,2.39196,0
2019,4,277,2019W04,20,Maryland,3.79034,0
2019,4,277,2019W04,21,Massachusetts,3.16343,0
2019,4,277,2019W04,22,Michigan,2.12726,0
2019,4,277,2019W04,23,Minnesota,3.79504,0
2019,4,277,2019W04,24,Mississippi,5.19119,0
2019,4,277,2019W04,25,Missouri,2.68942,0
2019,4,277,2019W04,26,Montana,2.02273,0
2019,4,277,2019W04,27,Nebraska,7.49806,0
2019,4,277,2019W04,28,Nevada,2.5058,0
2019,4,277,2019W04,29,New Hampshire,2.55781,0
2019,4,277,2019W04,30,New Jersey,5.73364,0
2019,4,277,2019W04,31,New Mexico,4.67061,0
2019,4,277,2019W04,32,New York,3.8966992,0
2019,4,277,2019W04,33,North Carolina,3.57653,0
2019,4,277,2019W04,34,North Dakota,2.40694,0
2019,4,277,2019W04,35,Ohio,1.49808,0
2019,4,277,2019W04,36,Oklahoma,6.27283,0
2019,4,277,2019W04,37,Oregon,1.90252,0
2019,4,277,2019W04,38,Pennsylvania,2.88148,0
2019,4,277,2019W04,39,Rhode Island,4.5171,0
2019,4,277,2019W04,40,South Carolina,4.71285,0
2019,4,277,2019W04,41,South Dakota,2.2846,0
2019,4,277,2019W04,42,Tennessee,3.40609,0
2019,4,277,2019W04,43,Texas,7.07857,0
2019,4,277,2019W04,44,Utah,4.17613,0
2019,4,277,2019W04,45,Vermont,4.26533,0
2019,4,277,2019W04,46,Virginia,4.3522,0
2019,4,277,2019W04,47,Washington,1.87949,0
2019,4,277,2019W04,48,West Virginia,3.2339,0
2019,4,277,2019W04,49,Wisconsin,2.02401,0
2019,4,277,2019W04,50,Wyoming,3.47029,0
2019,5,278,2019W05,0,Alabama,7.93121,0
2019,5,278,2019W05,1,Alaska,7.53146,0
2019,5,278,2019W05,2,Arizona,3.73006,0
2019,5,278,2019W05,3,Arkansas,5.84074,0
2019,5,278,2019W05,4,California,3.25349,0
2019,5,278,2019W05,5,Colorado,4.91429,0
2019,5,278,2019W05,6,Connecticut,4.87917,0
2019,5,278,2019W05,7,Delaware,1.6381,0
2019,5,278,2019W05,8,District of Columbia,3.19029,0
2019,5,278,2019W05,9,Florida,2.67425,1
2019,5,278,2019W05,10,Georgia,5.0471,0
2019,5,278,2019W05,11,Hawaii,4.7777,0
2019,5,278,2019W05,12,Idaho,2.67215,0
2019,5,278,2019W05,13,Illinois,2.94723,0
2019,5,278,2019W05,14,Indiana,3.85784,0
2019,5,278,2019W05,15,Iowa,2.00265,0
2019,5,278,2019W05,16,Kansas,3.62476,0
2019,5,278,2019W05,17,Kentucky,9.84873,0
2019,5,278,2019W05,18,Louisiana,7.72597,0
2019,5,278,2019W05,19,Maine,2.41331,0
2019,5,278,2019W05,20,Maryland,2.61523,0
2019,5,278,2019W05,21,Massachusetts,3.20346,0
2019,5,278,2019W05,22,Michigan,1.74689,0
2019,5,278,2019W05,23,Minnesota,3.77815,0
2019,5,278,2019W05,24,Mississippi,7.14015,0
2019,5,278,2019W05,25,Missouri,4.40802,0
2019,5,278,2019W05,26,Montana,2.36801,0
2019,5,278,2019W05,27,Nebraska,6.78426,0
2019,5,278,2019W05,28,Nevada,2.20367,0
2019,5,278,2019W05,29,New Hampshire,2.06874,0
2019,5,278,2019W05,30,New Jersey,5.77458,0
2019,5,278,2019W05,31,New Mexico,4.30248,0
2019,5,278,2019W05,32,New York,3.8505938,0
2019,5,278,2019W05,33,North Carolina,4.64201,0
2019,5,278,2019W05,34,North Dakota,3.5545,0
2019,5,278,2019W05,35,Ohio,1.46105,0
2019,5,278,2019W05,36,Oklahoma,9.60065,0
2019,5,278,2019W05,37,Oregon,2.31881,0
2019,5,278,2019W05,38,Pennsylvania,2.89507,0
2019,5,278,2019W05,39,Rhode Island,4.77061,0
2019,5,278,2019W05,40,South Carolina,6.49986,0
2019,5,278,2019W05,41,South Dakota,2.4032,0
2019,5,278,2019W05,42,Tennessee,4.42535,0
2019,5,278,2019W05,43,Texas,8.58413,0
2019,5,278,2019W05,44,Utah,5.7164,0
2019,5,278,2019W05,45,Vermont,4.19684,0
2019,5,278,2019W05,46,Virginia,5.49304,0
2019,5,278,2019W05,47,Washington,2.15124,0
2019,5,278,2019W05,48,West Virginia,4.39256,0
2019,5,278,2019W05,49,Wisconsin,2.06722,0
2019,5,278,2019W05,50,Wyoming,3.82946,0
2019,6,279,2019W06,0,Alabama,8.72677,0
2019,6,279,2019W06,1,Alaska,9.7181,0
2019,6,279,2019W06,2,Arizona,3.77193,0
2019,6,279,2019W06,3,Arkansas,8.12559,0
2019,6,279,2019W06,4,California,3.26858,0
2019,6,279,2019W06,5,Colorado,5.10165,0
2019,6,279,2019W06,6,Connecticut,5.10103,0
2019,6,279,2019W06,7,Delaware,2.31047,0
2019,6,279,2019W06,8,District of Columbia,3.33758,0
2019,6,279,2019W06,9,Florida,2.67425,1
2019,6,279,2019W06,10,Georgia,6.26374,0
2019,6,279,2019W06,11,Hawaii,4.28907,0
2019,6,279,2019W06,12,Idaho,5.05556,0
2019,6,279,2019W06,13,Illinois,2.3336,0
2019,6,279,2019W06,14,Indiana,3.8961,0
2019,6,279,2019W06,15,Iowa,1.68435,0
2019,6,279,2019W06,16,Kansas,3.86311,0
2019,6,279,2019W06,17,Kentucky,9.53064,0
2019,6,279,2019W06,18,Louisiana,10.5448,0
2019,6,279,2019W06,19,Maine,2.77161,0
2019,6,279,2019W06,20,Maryland,3.9881,0
2019,6,279,2019W06,21,Massachusetts,3.47899,0
2019,6,279,2019W06,22,Michigan,1.70741,0
2019,6,279,2019W06,23,Minnesota,3.25664,0
2019,6,279,2019W06,24,Mississippi,8.78375,0
2019,6,279,2019W06,25,Missouri,4.48478,0
2019,6,279,2019W06,26,Montana,3.19065,0
2019,6,279,2019W06,27,Nebraska,6.69291,0
2019,6,279,2019W06,28,Nevada,2.29992,0
2019,6,279,2019W06,29,New Hampshire,2.10873,0
2019,6,279,2019W06,30,New Jersey,5.71163,0
2019,6,279,2019W06,31,New Mexico,4.85066,0
2019,6,279,2019W06,32,New York,4.040398,0
2019,6,279,2019W06,33,North Carolina,6.35111,0
2019,6,279,2019W06,34,North Dakota,3.11953,0
2019,6,279,2019W06,35,Ohio,1.76054,0
2019,6,279,2019W06,36,Oklahoma,10.2308,0
2019,6,279,2019W06,37,Oregon,2.54826,0
2019,6,279,2019W06,38,Pennsylvania,2.96059,0
2019,6,279,2019W06,39,Rhode Island,6.66667,0
2019,6,279,2019W06,40,South Carolina,9.80109,0
2019,6,279,2019W06,41,South Dakota,2.2739,0
2019,6,279,2019W06,42,Tennessee,5.8934,0
2019,6,279,2019W06,43,Texas,10.165,0
2019,6,279,2019W06,44,Utah,6.3544,0
2019,6,279,2019W06,45,Vermont,3.10186,0
2019,6,279,2019W06,46,Virginia,6.6731,0
2019,6,279,2019W06,47,Washington,2.1666,0
2019,6,279,2019W06,48,West Virginia,3.84472,0
2019,6,279,2019W06,49,Wisconsin,1.58015,0
2019,6,279,2019W06,50,Wyoming,5.91826,0
2019,7,280,2019W07,0,Alabama,8.93048,0
2019,7,280,2019W07,1,Alaska,9.47277,0
2019,7,280,2019W07,2,Arizona,3.45424,0
2019,7,280,2019W07,3,Arkansas,8.5357,0
2019,7,280,2019W07,4,California,3.77301,0
2019,7,280,2019W07,5,Colorado,6.15881,0
2019,7,280,2019W07,6,Connecticut,5.12684,0
2019,7,280,2019W07,7,Delaware,2.2886,0
2019,7,280,2019W07,8,District of Columbia,3.50693,0
2019,7,280,2019W07,9,Florida,2.67425,1
2019,7,280,2019W07,10,Georgia,5.78883,0
2019,7,280,2019W07,11,Hawaii,4.89426,0
2019,7,280,2019W07,12,Idaho,3.06243,0
2019,7,280,2019W07,13,Illinois,2.7887,0
2019,7,280,2019W07,14,Indiana,3.95126,0
2019,7,280,2019W07,15,Iowa,2.20555,0
2019,7,280,2019W07,16,Kansas,5.14668,0
2019,7,280,2019W07,17,Kentucky,8.48643,0
2019,7,280,2019W07,18,Louisiana,11.7402,0
2019,7,280,2019W07,19,Maine,3.2882,0
2019,7,280,2019W07,20,Maryland,3.45144,0
2019,7,280,2019W07,21,Massachusetts,2.92797,0
2019,7,280,2019W07,22,Michigan,1.87009,0
2019,7,280,2019W07,23,Minnesota,3.44257,0
2019,7,280,2019W07,24,Mississippi,9.85001,0
2019,7,280,2019W07,25,Missouri,4.87805,0
2019,7,280,2019W07,26,Montana,3.56632,0
2019,7,280,2019W07,27,Nebraska,5.44769,0
2019,7,280,2019W07,28,Nevada,2.31839,0
2019,7,280,2019W07,29,New Hampshire,2.55189,0
2019,7,280,2019W07,30,New Jersey,5.48471,0
2019,7,280,2019W07,31,New Mexico,6.24253,0
2019,7,280,2019W07,32,New York,4.304819,0
2019,7,280,2019W07,33,North Carolina,6.34143,0
2019,7,280,2019W07,34,North Dakota,3.45506,0
2019,7,280,2019W07,35,Ohio,1.73887,0
2019,7,280,2019W07,36,Oklahoma,10.4851,0
2019,7,280,2019W07,37,Oregon,2.91153,0
2019,7,280,2019W07,38,Pennsylvania,3.35409,0
2019,7,280,2019W07,39,Rhode Island,5.84481,0
2019,7,280,2019W07,40,South Carolina,8.97847,0
2019,7,280,2019W07,41,South Dakota,2.52834,0
2019,7,280,2019W07,42,Tennessee,5.38529,0
2019,7,280,2019W07,43,Texas,10.203,0
2019,7,280,2019W07,44,Utah,6.44471,0
2019,7,280,2019W07,45,Vermont,3.9679,0
2019,7,280,2019W07,46,Virginia,7.06324,0
2019,7,280,2019W07,47,Washington,3.32863,0
2019,7,280,2019W07,48,West Virginia,5.06398,0
2019,7,280,2019W07,49,Wisconsin,1.75722,0
2019,7,280,2019W07,50,Wyoming,6.01039,0
2019,8,281,2019W08,0,Alabama,7.26441,0
2019,8,281,2019W08,1,Alaska,8.02682,0
2019,8,281,2019W08,2,Arizona,3.9728,0
2019,8,281,2019W08,3,Arkansas,8.86505,0
2019,8,281,2019W08,4,California,3.40884,0
2019,8,281,2019W08,5,Colorado,6.50319,0
2019,8,281,2019W08,6,Connecticut,4.60604,0
2019,8,281,2019W08,7,Delaware,1.77706,0
2019,8,281,2019W08,8,District of Columbia,3.24409,0
2019,8,281,2019W08,9,Florida,2.67425,1
2019,8,281,2019W08,10,Georgia,5.23334,0
2019,8,281,2019W08,11,Hawaii,5.18962,0
2019,8,281,2019W08,12,Idaho,4.15512,0
2019,8,281,2019W08,13,Illinois,3.16291,0
2019,8,281,2019W08,14,Indiana,4.69711,0
2019,8,281,2019W08,15,Iowa,2.46814,0
2019,8,281,2019W08,16,Kansas,5.78811,0
2019,8,281,2019W08,17,Kentucky,8.45357,0
2019,8,281,2019W08,18,Louisiana,11.1976,0
2019,8,281,2019W08,19,Maine,3.30689,0
2019,8,281,2019W08,20,Maryland,3.23258,0
2019,8,281,2019W08,21,Massachusetts,3.20875,0
2019,8,281,2019W08,22,Michigan,1.79781,0
2019,8,281,2019W08,23,Minnesota,3.6947,0
2019,8,281,2019W08,24,Mississippi,7.62465,0
2019,8,281,2019W08,25,Missouri,6.52715,0
2019,8,281,2019W08,26,Montana,3.79244,0
2019,8,281,2019W08,27,Nebraska,5.02667,0
2019,8,281,2019W08,28,Nevada,3.64573,0
2019,8,281,2019W08,29,New Hampshire,2.08,0
2019,8,281,2019W08,30,New Jersey,5.4317,0
2019,8,281,2019W08,31,New Mexico,6.51274,0
2019,8,281,2019W08,32,New York,3.921214,0
2019,8,281,2019W08,33,North Carolina,5.87207,0
2019,8,281,2019W08,34,North Dakota,4.85437,0
2019,8,281,2019W08,35,Ohio,2.56521,0
2019,8,281,2019W08,36,Oklahoma,10.4292,0
2019,8,281,2019W08,37,Oregon,3.5372,0
2019,8,281,2019W08,38,Pennsylvania,3.2371,0
2019,8,281,2019W08,39,Rhode Island,4.96701,0
2019,8,281,2019W08,40,South Carolina,8.30766,0
2019,8,281,2019W08,41,South Dakota,2.63651,0
